mRNA,microRNA,T_CC,T_P,T_FDR,N_CC,N_P,N_FDR,Targetprofiler,Targetscan,MiRanda,mRNA_FC,miRNA_FC
ACAA1,hsa-mir-200a,0.160158658,0.010421572,0.071677913,-0.463794426,4.63E-05,0.000877616,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.33589524,1.041799829
C19orf12,hsa-mir-766,0.229241838,0.000222499,0.003834743,-0.47767958,2.53E-05,0.00054336,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.257536221,1.322990949
PTER,hsa-mir-186,0.197706715,0.001508787,0.017276541,-0.319248153,0.006653862,0.040481197,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.135391017,1.146264849
MST4,hsa-mir-561,0.235327154,0.000148952,0.002774949,-0.278932115,0.018494642,0.085346141,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.586267487,0.692016381
ERG,hsa-mir-2114,-0.169771489,0.00657837,0.051621259,0.425869163,0.000213317,0.002927357,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.514401804,0.713958542
GRIA2,hsa-mir-10b,0.290845064,2.31E-06,8.40E-05,-0.270726499,0.022400129,0.097856078,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.986252206,0.98358182
NDUFAF3,hsa-mir-337,0.153710025,0.014005933,0.088216394,-0.348709932,0.002879858,0.021694398,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.795991675,0.684231792
TMEM132C,hsa-mir-1976,-0.166055795,0.007880622,0.058787599,0.425267005,0.000218244,0.002980842,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.253570822,1.805161397
METTL6,hsa-mir-187,0.207247596,0.000870211,0.011292293,-0.374970871,0.00127343,0.011690742,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.886200375,2.162052306
CYYR1,hsa-mir-31,-0.218833977,0.000431402,0.006502704,0.413515438,0.000337924,0.004194264,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.413903684,1.899395294
EPHB2,hsa-mir-627,0.242629284,9.07E-05,0.001851361,-0.272162171,0.021670131,0.095553518,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.528202574,1.855115117
HOMER1,hsa-mir-410,0.151066338,0.015763108,0.09572595,-0.32833981,0.005182205,0.033642429,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.21582033,1.50291136
NLRC5,hsa-mir-152,-0.220180285,0.000396668,0.006083953,0.504971609,7.09E-06,0.000196308,targetprofiler-Yes,targetscan-NO,miRanda-Yes,4.683720364,1.55751113
CCNI2,hsa-mir-3941,-0.215149745,0.00054141,0.007781813,0.278010911,0.01890183,0.086696954,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.093250261,4.051363685
HUNK,hsa-mir-221,-0.15829216,0.011364647,0.076256497,0.278348348,0.018751796,0.08620041,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.311390023,2.65004546
GSTK1,hsa-mir-106b,0.216204823,0.000507509,0.007396007,-0.307868831,0.009004802,0.050633066,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.214926618,3.888414066
DIDO1,hsa-mir-326,-0.215239712,0.000538439,0.007749176,0.326529259,0.005449926,0.034934111,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.077530466,0.944123776
MKS1,hsa-mir-10b,-0.189192582,0.002415232,0.024701164,0.30037981,0.010921862,0.058283237,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.983661554,0.98358182
RFFL,hsa-mir-1266,0.259496579,2.72E-05,0.00068502,-0.61246439,1.38E-08,1.19E-06,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.133608598,1.378188497
FXR1,hsa-mir-204,-0.174367228,0.005235722,0.043740607,0.54937565,7.00E-07,3.01E-05,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.155249287,0.078072147
TRIP10,hsa-mir-326,-0.201776434,0.001196701,0.014459267,0.319345558,0.006636326,0.040404954,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.947031518,0.944123776
CDK16,hsa-mir-889,0.206014694,0.000935646,0.011934507,-0.408902783,0.00039946,0.004781714,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.833337459,1.289151453
CDC14A,hsa-mir-95,-0.2465308,6.92E-05,0.001482255,0.358937169,0.002112769,0.017187478,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.557059396,2.786110791
RPS6KA2,hsa-mir-766,-0.313658896,3.16E-07,1.47E-05,0.458222843,5.86E-05,0.001056285,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.001144604,1.322990949
TUBB2A,hsa-mir-31,0.334045263,4.61E-08,2.65E-06,-0.324814336,0.00571469,0.036168296,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.508081116,1.899395294
TAF7L,hsa-mir-183,0.46673984,3.33E-15,5.76E-13,-0.348785263,0.0028734,0.021659368,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.586902607,3.100266043
ISY1,hsa-mir-873,0.213868648,0.000585389,0.008275819,-0.341818346,0.003528328,0.025254061,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.029755536,0.473909659
KLF10,hsa-mir-489,0.175368946,0.00497799,0.042189776,-0.326325206,0.005480851,0.035086794,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.998553919,1.61385457
DLEU7,hsa-mir-96,0.203893077,0.00105895,0.01314193,-0.342428863,0.003466044,0.024928518,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.91012311,2.075120976
RPP25,hsa-mir-95,0.217804477,0.000459845,0.006838626,-0.282910502,0.016821216,0.079729018,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.021998082,2.786110791
GPS1,hsa-mir-34a,0.161443617,0.00981322,0.068667344,-0.332078191,0.004665918,0.031114153,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.763910738,1.728441557
PABPC4L,hsa-mir-653,0.327652909,8.55E-08,4.60E-06,-0.285126223,0.015946862,0.076733567,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.467649367,1.953839524
SYT8,hsa-mir-629,-0.150955406,0.015840878,0.096041266,0.527941425,2.23E-06,7.72E-05,targetprofiler-NO,targetscan-NO,miRanda-Yes,6.644222667,2.360629139
DLG2,hsa-mir-182,0.49513564,0,0,-0.560990035,3.61E-07,1.75E-05,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.288017041,1.722221601
TP53AIP1,hsa-mir-1307,0.282958887,4.42E-06,0.000146924,-0.331143858,0.004790492,0.03173053,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.715942603,2.771696879
PELI1,hsa-mir-222,-0.21305822,0.000614894,0.008602528,0.566665226,2.59E-07,1.33E-05,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.405536868,2.713485048
DNAJC12,hsa-mir-664,0.410863819,8.33E-12,9.47E-10,-0.640982057,1.73E-09,2.12E-07,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.386257451,0.58364116
DYRK2,hsa-mir-221,-0.156760154,0.012194192,0.080084913,0.392329343,0.000714622,0.00750292,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.579839899,2.65004546
DGKB,hsa-mir-1262,0.242297407,9.28E-05,0.001886592,-0.297056026,0.011880507,0.061979049,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.318053529,0.796997697
PCNA,hsa-mir-708,0.365695471,1.74E-09,1.36E-07,-0.532558597,1.75E-06,6.34E-05,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.161264426,3.114281003
FMO2,hsa-mir-489,0.179652868,0.003999721,0.035919695,-0.339681219,0.003754274,0.02647673,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.496765808,1.61385457
TSPAN3,hsa-mir-187,0.200229591,0.001307574,0.015476634,-0.311606434,0.008163124,0.047098911,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.754355146,2.162052306
AK1,hsa-mir-1266,-0.181167039,0.003697841,0.033909945,0.630605248,3.77E-09,4.09E-07,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.564269479,1.378188497
FLT4,hsa-mir-192,-0.210299643,0.000725946,0.009799932,0.507414377,6.30E-06,0.000178236,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.390834981,2.148734803
PREP,hsa-mir-543,0.322845004,1.35E-07,6.90E-06,-0.331406132,0.004755229,0.031563739,targetprofiler-NO,targetscan-Yes,miRanda-Yes,0.879617703,1.687242184
POPDC2,hsa-mir-10b,0.30330371,7.96E-07,3.31E-05,-0.275299156,0.020145263,0.090719024,targetprofiler-Yes,targetscan-NO,miRanda-Yes,3.055236523,0.98358182
TRIM54,hsa-mir-1266,0.176472036,0.00470742,0.040481268,-0.319749151,0.006564098,0.040072066,targetprofiler-NO,targetscan-Yes,miRanda-NO,4.935889547,1.378188497
MIF4GD,hsa-mir-877,0.203084803,0.001109733,0.013633515,-0.462979062,4.79E-05,0.000902069,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.07411589,5.953113406
OLFM1,hsa-mir-33b,0.157451064,0.011813696,0.078350213,-0.315517829,0.007356843,0.043596611,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.661772352,2.199738637
FOXO4,hsa-mir-766,-0.179863398,0.003956458,0.035638614,0.35369597,0.002479346,0.019381929,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.598725691,1.322990949
UBE2L6,hsa-mir-708,0.201101652,0.00124396,0.014895617,-0.472242621,3.21E-05,0.000657337,targetprofiler-NO,targetscan-NO,miRanda-Yes,2.135507026,3.114281003
WHSC1,hsa-mir-146a,0.489802502,0,0,-0.279390902,0.018294666,0.084682197,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.261627198,4.121139616
RAD1,hsa-mir-873,0.242101896,9.41E-05,0.00190711,-0.31605783,0.007251208,0.043134413,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.925418384,0.473909659
MAGI2,hsa-mir-183,0.176591238,0.004678988,0.04029909,-0.613180786,1.31E-08,1.15E-06,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.357567474,3.100266043
DNMT3A,hsa-mir-545,0.154044884,0.01379611,0.087281793,-0.319399001,0.006626722,0.040358972,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.162209043,2.012382334
TADA2B,hsa-mir-22,0.327151631,8.97E-08,4.80E-06,-0.633968519,2.94E-09,3.31E-07,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.772046477,1.050498393
TTYH2,hsa-mir-328,-0.197134706,0.001558183,0.017698445,0.284009869,0.016382378,0.078238815,targetprofiler-Yes,targetscan-NO,miRanda-Yes,2.188258336,0.940199159
CDK16,hsa-mir-4326,0.198816922,0.001416983,0.016467928,-0.461412209,5.12E-05,0.000950087,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.833337459,2.99265709
TNFRSF8,hsa-mir-483,0.240672496,0.000103791,0.002066243,-0.374484325,0.001293637,0.011833976,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.418710094,33.4525939
PIK3R3,hsa-mir-217,0.295785675,1.52E-06,5.84E-05,-0.292972943,0.013157334,0.066761266,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.495162383,6.555298104
FAM104A,hsa-mir-873,0.179881016,0.003952856,0.035611899,-0.351802743,0.002625142,0.020235519,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.262986704,0.473909659
FNIP2,hsa-mir-183,0.219833285,0.000405363,0.006190044,-0.574703715,1.60E-07,8.95E-06,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.712727989,3.100266043
PDE7A,hsa-mir-34a,0.202149841,0.001171263,0.014220927,-0.388198036,0.000822307,0.008355727,targetprofiler-Yes,targetscan-NO,miRanda-NO,2.161533921,1.728441557
MARVELD3,hsa-mir-629,-0.160725115,0.010149393,0.070354264,0.343698227,0.003339668,0.024244457,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.378353899,2.360629139
ARAP3,hsa-mir-2114,-0.201004357,0.001250914,0.014959018,0.300085052,0.01100407,0.058609777,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.033406249,0.713958542
GNPDA1,hsa-mir-625,0.170252186,0.006424784,0.050735089,-0.432280078,0.000166833,0.002418945,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.955843367,0.748699413
MCTS1,hsa-mir-1262,-0.300949455,9.77E-07,3.96E-05,0.277445358,0.019155593,0.087507039,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.315962949,0.796997697
DIRAS2,hsa-mir-625,-0.151878723,0.015203679,0.093329361,0.525620395,2.52E-06,8.52E-05,targetprofiler-NO,targetscan-Yes,miRanda-NO,8.060962953,0.748699413
ZC3H7B,hsa-mir-193b,-0.168420975,0.00702758,0.054149268,0.298538314,0.011444327,0.060327188,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.713783731,1.729288472
OPHN1,hsa-mir-3934,-0.173224604,0.005544289,0.045588543,0.276142959,0.019751077,0.089442744,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.288658489,1.843500353
HNRNPA3,hsa-mir-183,-0.244345556,8.06E-05,0.001679826,0.381937519,0.00101372,0.00981078,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.023898666,3.100266043
SLC35B2,hsa-mir-1229,0.225820762,0.000277527,0.004571377,-0.30983511,0.008553018,0.048763102,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.941223999,2.928860871
SWAP70,hsa-mir-182,-0.207843007,0.000840145,0.010988872,0.562675014,3.27E-07,1.61E-05,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.213343629,1.722221601
SET,hsa-mir-873,0.269254518,1.30E-05,0.000370107,-0.295342112,0.012402751,0.063943905,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.949298118,0.473909659
FYN,hsa-mir-2114,-0.154215285,0.0136904,0.086815181,0.482717403,2.01E-05,0.000454944,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.97213138,0.713958542
ZSWIM6,hsa-mir-200c,0.448293393,5.20E-14,7.90E-12,-0.270407477,0.022565152,0.098372255,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.250420702,1.19680443
FGD1,hsa-let-7e,0.213280014,0.000606686,0.00850967,-0.318747092,0.006744715,0.040886943,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.94452456,1.629009104
MBP,hsa-mir-378,0.230250772,0.000208328,0.003638496,-0.564439884,2.95E-07,1.48E-05,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.687226878,0.990318554
PHB,hsa-mir-96,0.206653701,0.000901186,0.011595813,-0.292745233,0.013231908,0.067034573,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.645957136,2.075120976
LTBP1,hsa-mir-590,0.200709697,0.001272192,0.015157882,-0.381026964,0.001044693,0.010040228,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.535633147,2.025964522
RNASE4,hsa-mir-203,0.174368715,0.005235331,0.043739101,-0.523427878,2.82E-06,9.34E-05,targetprofiler-Yes,targetscan-Yes,miRanda-NO,2.012053786,1.38499678
IMPACT,hsa-mir-432,0.174149801,0.005293222,0.044094341,-0.2793239,0.018323755,0.084773284,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.731695031,1.275724807
FOXK2,hsa-mir-411,0.389895872,1.10E-10,1.06E-08,-0.273318558,0.02109696,0.093736441,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.8685449,1.160511515
ANXA9,hsa-mir-95,0.186035911,0.002861517,0.028025638,-0.393457635,0.000687529,0.007282157,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.189947738,2.786110791
TOR1AIP2,hsa-mir-192,0.174725739,0.005142135,0.043165046,-0.465331044,4.34E-05,0.000833154,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.71587056,2.148734803
ARHGAP26,hsa-mir-410,-0.154834259,0.013312372,0.085126404,0.511757702,5.08E-06,0.000149776,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.1633932,1.50291136
MAN2A2,hsa-mir-150,0.161482438,0.00979534,0.068585094,-0.488308906,1.56E-05,0.000370349,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.1244524,1.57964111
PSEN1,hsa-mir-25,-0.191726677,0.002103864,0.022263907,0.309365567,0.008659062,0.049208958,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.797564895,2.356789854
PPARGC1A,hsa-mir-22,0.442335584,1.22E-13,1.77E-11,-0.50896738,5.83E-06,0.000167623,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.28469597,1.050498393
LRCH1,hsa-mir-377,-0.150732665,0.015998048,0.096693474,0.273874022,0.020826266,0.092877576,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.909399076,1.534079582
SERP2,hsa-mir-625,-0.262576101,2.16E-05,0.00056695,0.450013304,8.24E-05,0.001385483,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.767577658,0.748699413
ZDHHC14,hsa-mir-505,0.177519662,0.004462782,0.038927358,-0.343128312,0.003395891,0.024541318,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.621266711,1.840901425
DNAJB9,hsa-mir-3127,0.167142415,0.007477885,0.056601668,-0.397154341,0.000605173,0.006602597,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.54483275,2.520433908
CARNS1,hsa-mir-766,0.186442597,0.002800098,0.027583172,-0.32290685,0.006022453,0.037598465,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.026559382,1.322990949
GIT1,hsa-mir-22,-0.302667352,8.42E-07,3.48E-05,0.312737674,0.007922343,0.046076694,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.759934639,1.050498393
EML1,hsa-mir-22,-0.361402748,2.77E-09,2.08E-07,0.490007197,1.44E-05,0.000347661,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.246899235,1.050498393
PATZ1,hsa-mir-766,-0.208054648,0.000829691,0.010883744,0.559249063,3.99E-07,1.90E-05,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.7898256,1.322990949
SP4,hsa-mir-653,0.197287972,0.001544805,0.017581095,-0.390290509,0.000766052,0.007913062,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.797432248,1.953839524
SH3GL2,hsa-mir-182,0.273943224,9.07E-06,0.000271349,-0.577391232,1.35E-07,7.80E-06,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.171776169,1.722221601
ZC4H2,hsa-mir-299,0.170752059,0.00626848,0.049856989,-0.54199602,1.05E-06,4.20E-05,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.679852701,1.117983442
TPST2,hsa-mir-34b,0.198299558,0.001459108,0.016849491,-0.304915823,0.009722441,0.053569728,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.741420727,11.1402919
ITSN2,hsa-mir-130b,-0.267206034,1.53E-05,0.000422513,0.300858957,0.010789366,0.057756571,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.99824032,1.651906731
N4BP3,hsa-mir-1247,0.17198858,0.005896358,0.047661452,-0.289262745,0.014418779,0.07137906,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.737247386,1.243459987
TTYH2,hsa-mir-215,-0.207599817,0.000852308,0.0111113,0.282507154,0.016984733,0.080278354,targetprofiler-Yes,targetscan-NO,miRanda-NO,2.188258336,19.45760476
WNT11,hsa-mir-1226,0.238802836,0.00011788,0.002294033,-0.385757994,0.000892624,0.008902887,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.446463089,1.855796331
CALML4,hsa-mir-664,0.182291213,0.003487203,0.032452434,-0.689415214,2.97E-11,7.35E-09,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.379456082,0.58364116
PDXK,hsa-mir-10b,-0.150017373,0.01651202,0.098806797,0.275938115,0.01984616,0.089743524,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.490638528,0.98358182
ADI1,hsa-mir-183,0.173985297,0.005337103,0.044353144,-0.590902118,5.80E-08,3.88E-06,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.544985963,3.100266043
BACE1,hsa-mir-548s,0.163310679,0.008985335,0.064526468,-0.400431236,0.000539787,0.006050134,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.847365234,3.540821018
ANK3,hsa-mir-34b,0.193743855,0.001882673,0.020452916,-0.307618885,0.009063699,0.05088123,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.414029073,11.1402919
MAGI1,hsa-mir-375,0.234163648,0.000160962,0.002955174,-0.29874498,0.011384632,0.060094278,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.569573916,0.2227352
METTL6,hsa-mir-412,0.339384615,2.72E-08,1.65E-06,-0.3116635,0.008150826,0.047047418,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.886200375,1.971935903
PXMP4,hsa-mir-182,0.466682043,3.55E-15,6.11E-13,-0.487823835,1.60E-05,0.000376999,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.626815026,1.722221601
SNN,hsa-mir-874,0.381722045,2.86E-10,2.58E-08,-0.392251811,0.000716519,0.007517588,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.68044622,0.942398704
KCNJ12,hsa-mir-1226,0.153707932,0.014007253,0.088222042,-0.333508626,0.004480754,0.030189354,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.230208525,1.855796331
ARFIP2,hsa-mir-758,0.194154446,0.001840338,0.020099464,-0.479849348,2.29E-05,0.000503517,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.921914206,1.844449436
MAGEH1,hsa-mir-412,0.156402155,0.012395561,0.081003292,-0.312496164,0.007973219,0.04628838,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.781813003,1.971935903
MPPED2,hsa-mir-664,-0.162175697,0.009480875,0.067032977,0.598946612,3.44E-08,2.52E-06,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.150603077,0.58364116
DIRAS2,hsa-mir-221,-0.221360425,0.000368376,0.005736775,0.34802962,0.002938762,0.022028024,targetprofiler-Yes,targetscan-Yes,miRanda-NO,8.060962953,2.65004546
CCR1,hsa-mir-642a,0.187560799,0.002637344,0.026370923,-0.400142683,0.000545275,0.0060965,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.228500891,0.478387143
RNF180,hsa-mir-132,-0.173787981,0.005390166,0.044671492,0.363367415,0.001841659,0.015491483,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.540286632,1.310789295
PPTC7,hsa-mir-221,0.382229052,2.70E-10,2.45E-08,-0.43599124,0.000144383,0.00215884,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.793591378,2.65004546
THEM4,hsa-mir-221,0.193138002,0.001946766,0.020987413,-0.288833275,0.014571321,0.07190682,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.582215365,2.65004546
VAMP3,hsa-mir-182,-0.204500562,0.001022199,0.012789273,0.318040881,0.006874617,0.041471881,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.103875734,1.722221601
C6orf106,hsa-mir-1266,0.225077433,0.000291051,0.004748938,-0.376625286,0.001206834,0.011213698,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.186326851,1.378188497
GCAT,hsa-mir-34a,0.279685144,5.76E-06,0.00018415,-0.427327735,0.000201802,0.002805429,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.501040537,1.728441557
CALU,hsa-mir-873,0.554070149,0,0,-0.276900486,0.019402826,0.08830919,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.728584528,0.473909659
ART5,hsa-mir-660,0.171170737,0.006140193,0.04910406,-0.277351351,0.019198055,0.087639962,targetprofiler-NO,targetscan-NO,miRanda-Yes,2.053945935,0.892434063
PDE3B,hsa-mir-20b,0.25595283,3.53E-05,0.000851209,-0.315301697,0.0073995,0.043784897,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.783193741,0.725323918
GLIPR1L2,hsa-mir-589,-0.206034091,0.000934583,0.011923491,0.309683873,0.008587049,0.048909505,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.614665119,1.86313464
NT5DC1,hsa-mir-200c,0.169611518,0.006630204,0.051917387,-0.31576151,0.007309008,0.043383498,targetprofiler-NO,targetscan-Yes,miRanda-Yes,0.706970564,1.19680443
STARD13,hsa-mir-1258,-0.219091438,0.000424549,0.006422536,0.32206019,0.006163674,0.038259076,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.148697626,0.358585935
GRIA2,hsa-mir-203,0.155940466,0.012659574,0.082231804,-0.368615457,0.001561223,0.013649345,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.986252206,1.38499678
VCP,hsa-mir-363,0.265539837,1.73E-05,0.000470098,-0.295183431,0.012452093,0.064138817,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.947681682,0.577125238
SLC26A7,hsa-mir-183,0.450161459,3.97E-14,6.13E-12,-0.273720403,0.020900831,0.09310682,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.112297625,3.100266043
SULT1C2,hsa-mir-183,0.343002251,1.89E-08,1.19E-06,-0.703018085,8.21E-12,2.51E-09,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.586342024,3.100266043
CHST6,hsa-mir-136,0.911821307,0,0,-0.366019017,0.001694763,0.014540581,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.13420848,0.694714543
CD59,hsa-mir-891b,0.610660642,0,0,-0.361251546,0.001966976,0.016281685,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.833980236,0.443071398
PKD1L2,hsa-mir-598,0.231556664,0.000191237,0.003397779,-0.386959721,0.000857339,0.008629843,targetprofiler-Yes,targetscan-NO,miRanda-NO,6.378139171,1.059346248
NFIC,hsa-mir-211,-0.164585257,0.008456371,0.061814823,0.321728974,0.006219708,0.038514952,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.822960851,2.321633605
NRM,hsa-mir-345,0.230517235,0.000204729,0.003588883,-0.294362093,0.012710216,0.065096261,targetprofiler-Yes,targetscan-NO,miRanda-NO,2.1796971,3.600126379
BAHD1,hsa-mir-320a,-0.151910741,0.015181991,0.093230911,0.373009767,0.001356657,0.012269781,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.753380702,1.560294983
OLFM2,hsa-mir-411,0.547709829,0,0,-0.380820113,0.001051847,0.010092346,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.675628966,1.160511515
CLEC5A,hsa-mir-30a,0.1606551,0.01018269,0.070504737,-0.450220014,8.17E-05,0.001376195,targetprofiler-Yes,targetscan-NO,miRanda-NO,4.185124955,0.378520546
AZI2,hsa-mir-337,0.169324176,0.006724228,0.052446463,-0.433664939,0.000158105,0.002318816,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.63588219,0.684231792
MBD2,hsa-mir-221,-0.224820963,0.000295858,0.004811359,0.466843963,4.06E-05,0.000791607,targetprofiler-Yes,targetscan-Yes,miRanda-Yes,1.265311256,2.65004546
SEZ6L2,hsa-mir-504,-0.185934985,0.002876947,0.028142202,0.317844201,0.006911184,0.041633946,targetprofiler-NO,targetscan-Yes,miRanda-NO,5.482807518,0.580394155
PPP2R5D,hsa-mir-935,-0.150988087,0.015817932,0.095947077,0.335254386,0.004263615,0.029106874,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.996896784,6.967809709
HOXD11,hsa-mir-379,0.19990743,0.00133182,0.015698577,-0.503139127,7.75E-06,0.000211008,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.486971198,1.261878873
B3GNT9,hsa-mir-10b,0.184881693,0.003042547,0.029343964,-0.299908764,0.011053493,0.058798709,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.928398927,0.98358182
GPR113,hsa-mir-378,0.402448198,2.40E-11,2.56E-09,-0.452459912,7.45E-05,0.001279649,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.068281892,0.990318554
