mRNA,microRNA,T_CC,T_P,T_FDR,N_CC,N_P,N_FDR,Targetprofiler,Targetscan,MiRanda,mRNA_FC,miRNA_FC
KCNMB1,hsa-mir-223,0.092442063,0.010781032,0.040207121,-0.260465005,0.014828931,0.098199224,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.208260684,0.621468188
PARD3,hsa-mir-505,0.318360836,0,0,-0.282044066,0.008129504,0.065517224,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.712861717,0.89379956
UNC5C,hsa-mir-193b,0.077605692,0.032423879,0.09677913,-0.432828496,2.83E-05,0.000933492,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.601455025,0.976952986
GORASP1,hsa-mir-141,-0.107052686,0.003127957,0.014559249,0.275712549,0.009743973,0.074135985,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.902021917,4.581534214
ZFP30,hsa-mir-197,0.124022334,0.000611035,0.003695309,-0.408631133,8.52E-05,0.002240165,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.202033312,0.847037753
DCP2,hsa-mir-200c,-0.170245373,2.36E-06,2.91E-05,0.312146851,0.003247143,0.034486837,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.966179579,2.939930899
C1orf159,hsa-mir-328,-0.230363233,1.30E-10,4.08E-09,0.373423783,0.000367381,0.00692803,targetprofiler-Yes,targetscan-NO,miRanda-NO,2.289726635,0.558419285
CEP63,hsa-mir-335,-0.109740129,0.002449592,0.011895225,0.37617429,0.00032965,0.006372546,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.829293211,0.278433341
TTC4,hsa-mir-335,0.083933255,0.020659226,0.067796803,-0.296241298,0.005336022,0.049029798,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.049693834,0.278433341
C1orf74,hsa-mir-30a,-0.098818065,0.006402618,0.026290649,0.520088255,2.43E-07,1.88E-05,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.717880122,0.943770918
SHROOM3,hsa-mir-934,-0.139612954,0.000112715,0.000866302,0.457500634,8.39E-06,0.000350488,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.005479152,3.294236663
COL15A1,hsa-mir-338,-0.167410898,3.48E-06,4.10E-05,0.308424966,0.003656189,0.037536501,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.593973047,1.504272246
FLJ42875,hsa-mir-484,-0.222157201,5.94E-10,1.64E-08,0.340681805,0.001242784,0.017173047,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.262320726,1.37200598
HNMT,hsa-mir-195,0.103017554,0.004470665,0.019564036,-0.318035937,0.002683109,0.030057454,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.497158913,0.414678576
ZCCHC14,hsa-mir-152,0.201477983,2.11E-08,4.20E-07,-0.282476244,0.008028421,0.064986827,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.811783978,0.925991796
PABPC3,hsa-mir-452,0.129529442,0.000343472,0.00226053,-0.34835017,0.000945011,0.014033521,targetprofiler-NO,targetscan-Yes,miRanda-Yes,1.400764782,0.334963049
SEC61A1,hsa-mir-3909,0.110964925,0.002187491,0.01082031,-0.274276677,0.010146937,0.076193255,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.522001336,1.087178835
MARCKSL1,hsa-mir-641,0.12667404,0.000464346,0.002925433,-0.311700234,0.003293964,0.034841076,targetprofiler-Yes,targetscan-Yes,miRanda-NO,2.855420166,1.006289049
SEH1L,hsa-mir-452,0.155881006,1.58E-05,0.000156477,-0.291553593,0.006145922,0.054066917,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.175841275,0.334963049
IGF1,hsa-mir-616,-0.158828725,1.09E-05,0.000112188,0.284362665,0.007600027,0.06259623,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.21468046,1.196647373
SENP5,hsa-mir-616,0.271835612,2.44E-14,1.47E-12,-0.294532956,0.005619495,0.050831856,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.068059374,1.196647373
CCL8,hsa-mir-203,0.082942899,0.022210162,0.071812033,-0.39705883,0.000140247,0.003301161,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.59847562,4.789256
ITGA4,hsa-mir-20a,-0.078864028,0.029709771,0.090341106,0.282650484,0.007987981,0.064764835,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.344115803,1.767180451
SIRT6,hsa-mir-766,-0.142587219,7.99E-05,0.00064338,0.377193916,0.000316593,0.00618065,targetprofiler-Yes,targetscan-Yes,miRanda-Yes,2.174845352,1.743639444
RPGRIP1L,hsa-mir-656,-0.080767755,0.025974966,0.08128163,0.417091568,5.85E-05,0.001663349,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.279684051,0.561305777
FZD5,hsa-mir-212,0.106265972,0.003356651,0.015432955,-0.273493709,0.01037275,0.077310395,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.438755119,1.079174656
NRSN2,hsa-mir-100,-0.161733545,7.43E-06,8.04E-05,0.334032486,0.00156729,0.020386431,targetprofiler-NO,targetscan-NO,miRanda-Yes,2.063712697,0.312278876
C16orf45,hsa-mir-1251,0.11151936,0.0020775,0.010365669,-0.279004591,0.008872566,0.069568376,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.031016929,10.50410562
LGALS12,hsa-mir-642a,-0.079315395,0.028784911,0.088139331,0.529258288,1.36E-07,1.15E-05,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.046750143,0.927657621
C3orf23,hsa-mir-141,0.146299817,5.16E-05,0.000439227,-0.277392903,0.009290246,0.071780223,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.839992886,4.581534214
COPE,hsa-mir-744,-0.141840253,8.72E-05,0.000693692,0.413880317,6.75E-05,0.00186223,targetprofiler-NO,targetscan-NO,miRanda-Yes,2.334320327,1.374376739
KIAA0895,hsa-mir-3157,0.092328232,0.010878924,0.040505008,-0.351504505,0.000842621,0.012891052,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.52335142,0.644601506
CCDC50,hsa-mir-539,0.094082789,0.009454376,0.036151434,-0.300537282,0.004678449,0.044694949,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.38145031,0.526385833
SLC35B4,hsa-mir-934,0.138636638,0.000125981,0.000953787,-0.296463008,0.005300178,0.048791836,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.67313956,3.294236663
EIF1AX,hsa-mir-766,0.08912056,0.013981783,0.049602266,-0.323706852,0.002224761,0.026291151,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.822838476,1.743639444
MEX3C,hsa-mir-197,0.301319519,0,0,-0.367604716,0.000460601,0.008216425,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.720021047,0.847037753
RBP4,hsa-mir-195,0.090774639,0.012295983,0.044730765,-0.300400652,0.004698198,0.044822789,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.038318689,0.414678576
ZNF131,hsa-mir-375,-0.114487684,0.001570065,0.008202366,0.397186182,0.000139493,0.003287917,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.09770323,5.989383552
SF3A1,hsa-mir-3157,0.089748348,0.013319368,0.047706556,-0.298718196,0.004947542,0.046492889,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.801256906,0.644601506
MAP2,hsa-mir-335,0.087747308,0.015532797,0.053989557,-0.405793705,9.64E-05,0.002468882,targetprofiler-Yes,targetscan-Yes,miRanda-Yes,0.63058789,0.278433341
DNAJC3,hsa-mir-642a,0.161868629,7.30E-06,7.92E-05,-0.272163502,0.01076647,0.079285777,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.970502071,0.927657621
CHRDL1,hsa-mir-377,0.287990207,4.44E-16,3.39E-14,-0.304700767,0.004110946,0.040819482,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.048806812,0.46424573
STX7,hsa-mir-496,0.077417905,0.032846566,0.097761171,-0.270833011,0.011173265,0.081304432,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.578644299,0.819656393
NFYA,hsa-mir-4286,0.110603006,0.002262136,0.011126883,-0.266342938,0.0126467,0.088299113,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.316595532,0.452335535
FOXO1,hsa-mir-193b,-0.135892783,0.000171564,0.001245288,0.503019835,6.86E-07,4.46E-05,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.263529056,0.976952986
RANBP9,hsa-mir-944,-0.099290729,0.006152861,0.025444821,0.362985812,0.000549515,0.009377023,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.286883475,0.477979686
OTUD6B,hsa-mir-335,0.132344665,0.000253609,0.001743317,-0.289902747,0.006456006,0.05596397,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.19468009,0.278433341
TMEM30B,hsa-mir-31,-0.090285104,0.012775124,0.046124453,0.582353221,3.28E-09,4.91E-07,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.217627804,1.305408694
PARVB,hsa-mir-193b,-0.086956636,0.016492728,0.056653373,0.45061683,1.19E-05,0.000464445,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.898811401,0.976952986
ITPKB,hsa-mir-31,0.11302093,0.001804548,0.009215386,-0.413524149,6.86E-05,0.001885164,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.766460486,1.305408694
FNDC4,hsa-mir-99a,0.213440624,2.80E-09,6.72E-08,-0.431721129,2.98E-05,0.00097322,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.415376282,0.267645968
TSTD2,hsa-mir-488,-0.084645752,0.019602533,0.065009806,0.272716874,0.010601123,0.078436897,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.818058545,0.534827206
CRTAP,hsa-mir-452,-0.097326407,0.007251612,0.029115894,0.811126819,0,0,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.460654753,0.334963049
SNED1,hsa-mir-377,0.162950873,6.33E-06,6.98E-05,-0.31167562,0.003296562,0.034858135,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.600719722,0.46424573
GAB3,hsa-mir-193b,-0.177699792,8.22E-07,1.14E-05,0.491724677,1.32E-06,7.68E-05,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.532141705,0.976952986
ETV2,hsa-mir-744,-0.130675749,0.000303787,0.002035587,0.369529445,0.000427606,0.007767011,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.865921365,1.374376739
HBEGF,hsa-mir-203,0.087311471,0.016055682,0.055443351,-0.382249061,0.000258601,0.005297216,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.479397108,4.789256
TCF7L2,hsa-mir-378,0.188374144,1.68E-07,2.74E-06,-0.260232348,0.01492163,0.098593229,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.432281717,0.228144821
FAM120C,hsa-mir-1294,-0.104084979,0.004072304,0.018119697,0.348345798,0.000945161,0.01403535,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.942807144,0.674536187
RCOR1,hsa-mir-197,0.095146489,0.008673923,0.033698315,-0.518193169,2.74E-07,2.08E-05,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.030535722,0.847037753
CORO2A,hsa-mir-193b,0.104492452,0.003928919,0.017587768,-0.586348437,2.41E-09,3.79E-07,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.624168547,0.976952986
PARVA,hsa-mir-301a,-0.16587089,4.28E-06,4.94E-05,0.280659229,0.008460985,0.067288949,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.484934179,3.563105275
MCTP2,hsa-mir-3129,0.078838267,0.029763316,0.090467326,-0.322749487,0.002296816,0.026889988,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.460944961,0.597809109
PTEN,hsa-mir-224,-0.13814331,0.00013323,0.00100039,0.413217954,6.96E-05,0.001904906,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.587948452,0.551425837
ZNF219,hsa-mir-328,-0.292098947,2.22E-16,1.78E-14,0.48675068,1.75E-06,9.68E-05,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.651363285,0.558419285
ZNF776,hsa-mir-642a,0.103720625,0.004204513,0.018604152,-0.37396427,0.000359667,0.006814132,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.040023378,0.927657621
HPGDS,hsa-mir-185,-0.12634256,0.000480697,0.003012978,0.299159835,0.004880978,0.046056859,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.489164251,1.283769059
TAOK3,hsa-mir-429,-0.153620311,2.11E-05,0.000200793,0.280812595,0.0084237,0.067091557,targetprofiler-Yes,targetscan-NO,miRanda-Yes,0.942149745,5.990768808
PABPC4L,hsa-mir-500a,0.110755164,0.002230474,0.010998606,-0.260848422,0.014677251,0.097546133,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.558176155,1.325927659
RHBDL2,hsa-mir-378,0.2461717,5.92E-12,2.38E-10,-0.352315906,0.000817971,0.012618876,targetprofiler-Yes,targetscan-NO,miRanda-NO,2.458795544,0.228144821
SPTLC2,hsa-mir-130a,-0.133168443,0.000231807,0.001612872,0.347036815,0.000990885,0.014532782,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.018516333,0.561876583
C1orf159,hsa-mir-127,-0.098743449,0.006442868,0.026427221,0.439332422,2.07E-05,0.000726961,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.289726635,0.68189456
TNFSF15,hsa-mir-616,0.216546778,1.62E-09,4.09E-08,-0.26402178,0.013472605,0.092137508,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.045722159,1.196647373
CCNDBP1,hsa-mir-375,0.187011972,2.07E-07,3.30E-06,-0.352018136,0.00082694,0.012717004,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.614660637,5.989383552
TNS3,hsa-mir-758,0.085540748,0.018342171,0.061678997,-0.287092781,0.007015692,0.059236053,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.79087922,0.606303138
STYX,hsa-mir-92b,0.084898259,0.019239518,0.064048738,-0.289463831,0.006540742,0.056469238,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.982633662,2.969570333
FOXA1,hsa-mir-934,-0.344580105,0,0,0.273237014,0.010447733,0.077681141,targetprofiler-NO,targetscan-Yes,miRanda-NO,3.508096393,3.294236663
LBR,hsa-mir-141,0.113414985,0.001738584,0.008932209,-0.472841539,3.75E-06,0.000181823,targetprofiler-Yes,targetscan-Yes,miRanda-Yes,0.857894445,4.581534214
SEMA4G,hsa-mir-31,-0.099302541,0.006146733,0.025422904,0.60112623,7.45E-10,1.39E-07,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.28908105,1.305408694
CREB3L4,hsa-mir-154,-0.109586904,0.002484326,0.012034559,0.301483263,0.004543722,0.043785087,targetprofiler-NO,targetscan-NO,miRanda-Yes,3.260461178,0.602587398
LHFPL2,hsa-mir-141,-0.224814895,3.66E-10,1.05E-08,0.530472989,1.26E-07,1.08E-05,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.69541336,4.581534214
ST8SIA4,hsa-mir-132,0.15720578,1.34E-05,0.000134786,-0.267806389,0.012148917,0.085988072,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.10131639,0.825201829
PARP6,hsa-mir-381,-0.107231636,0.003077958,0.014366945,0.396581759,0.000143103,0.003354644,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.043113967,0.485513362
C19orf63,hsa-mir-328,-0.140490786,0.00010192,0.000793957,0.407499799,8.95E-05,0.002328875,targetprofiler-Yes,targetscan-NO,miRanda-NO,2.089521814,0.558419285
TBC1D20,hsa-mir-340,-0.089092958,0.014011562,0.049685591,0.429765565,3.27E-05,0.00104758,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.895137348,2.082314771
YPEL2,hsa-mir-224,-0.151246968,2.83E-05,0.000260113,0.589100457,1.95E-09,3.16E-07,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.737779556,0.551425837
SFRS9,hsa-mir-99a,-0.140432261,0.000102608,0.000798545,0.274881843,0.00997536,0.075327211,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.706496018,0.267645968
PCMT1,hsa-mir-200c,0.096019961,0.008076571,0.031799253,-0.317381064,0.002741158,0.030524404,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.183488955,2.939930899
WDR20,hsa-mir-149,0.089406191,0.013676881,0.048741236,-0.280461307,0.008509318,0.067545248,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.876565915,2.054430904
GCC2,hsa-mir-429,-0.113812486,0.001674291,0.008655557,0.296961108,0.005220429,0.048282319,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.720879334,5.990768808
RC3H1,hsa-mir-539,0.111370982,0.002106429,0.010486216,-0.287425824,0.006947195,0.058833832,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.756755594,0.526385833
ALS2CR4,hsa-mir-452,0.077282377,0.033154541,0.098472247,-0.666966067,1.75E-12,7.30E-10,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.458844958,0.334963049
PPIH,hsa-mir-335,0.147979813,4.21E-05,0.000368606,-0.37407324,0.00035813,0.006790289,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.740788444,0.278433341
CEP57,hsa-mir-452,0.13715705,0.000148915,0.00110172,-0.405967432,9.57E-05,0.0024548,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.732306549,0.334963049
SPG21,hsa-mir-141,0.142000226,8.56E-05,0.000682678,-0.356241091,0.000707747,0.011337983,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.223982168,4.581534214
GARNL3,hsa-mir-222,-0.082385583,0.023126619,0.074149353,0.274766875,0.010007759,0.075494396,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.777782264,1.05098845
KLHDC9,hsa-mir-203,-0.120490392,0.000873605,0.005005282,0.4672263,5.06E-06,0.000232403,targetprofiler-NO,targetscan-Yes,miRanda-NO,3.336259275,4.789256
GPR158,hsa-mir-1251,0.092766434,0.010506356,0.039377405,-0.268929146,0.011778664,0.084232704,targetprofiler-NO,targetscan-Yes,miRanda-NO,5.214407264,10.50410562
TNIP2,hsa-mir-766,-0.133006827,0.00023594,0.001637307,0.274858394,0.009981961,0.075363696,targetprofiler-Yes,targetscan-Yes,miRanda-Yes,1.381584557,1.743639444
DYRK1A,hsa-mir-877,0.090414978,0.012646426,0.045749399,-0.369330674,0.000430911,0.007813002,targetprofiler-Yes,targetscan-Yes,miRanda-Yes,0.890248022,3.423354775
CYB5R3,hsa-mir-193b,-0.157941192,1.22E-05,0.000124099,0.649190393,1.04E-11,3.47E-09,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.532389413,0.976952986
C10orf26,hsa-mir-3615,-0.230554819,1.26E-10,3.95E-09,0.296326998,0.005322141,0.048942258,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.891967069,2.15587182
FAM129B,hsa-mir-149,-0.140910974,9.71E-05,0.000761489,0.281613537,0.008231313,0.066061472,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.612449293,2.054430904
TRPV4,hsa-mir-378,0.154214379,1.96E-05,0.000188098,-0.286075764,0.007228565,0.060476399,targetprofiler-Yes,targetscan-Yes,miRanda-Yes,0.93838471,0.228144821
DSTYK,hsa-mir-504,0.098722163,0.006454391,0.026465191,-0.356084911,0.00071186,0.011382129,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.909124396,0.755167474
SPDEF,hsa-mir-99a,-0.133494975,0.000223661,0.001564114,0.360683178,0.000599471,0.010006731,targetprofiler-NO,targetscan-NO,miRanda-Yes,3.371646031,0.267645968
ZNF740,hsa-mir-136,-0.095730638,0.008270232,0.032423998,0.266339365,0.012647937,0.088302437,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.936433836,0.897622158
PEX11G,hsa-mir-328,-0.083711524,0.020998028,0.068672512,0.449540841,1.25E-05,0.000484705,targetprofiler-NO,targetscan-NO,miRanda-Yes,2.014787702,0.558419285
KCMF1,hsa-mir-222,0.204757644,1.23E-08,2.57E-07,-0.365447543,0.000500342,0.008745716,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.016833946,1.05098845
CACNB3,hsa-mir-221,-0.118015339,0.001116093,0.006157476,0.348157545,0.000951616,0.014105734,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.766942726,1.060975964
ANXA11,hsa-mir-551b,-0.103560131,0.004263973,0.01881956,0.509768571,4.58E-07,3.20E-05,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.803091104,0.205390762
THSD4,hsa-mir-1295,-0.162939741,6.34E-06,6.99E-05,0.44284313,1.75E-05,0.000632867,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.279601924,0.497227839
MAP1LC3C,hsa-mir-589,-0.082616354,0.022743234,0.07316524,0.26831533,0.011979846,0.08518769,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.072745861,1.446950326
H2AFV,hsa-mir-874,0.114649613,0.001545972,0.008096477,-0.328185572,0.001913971,0.023563866,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.093872871,0.841186673
RBMS2,hsa-mir-382,0.258719013,4.35E-13,2.14E-11,-0.300924732,0.004622844,0.044322238,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.418438592,0.717298136
MDFIC,hsa-mir-31,0.116535914,0.001289279,0.006951845,-0.510129977,4.48E-07,3.14E-05,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.393411346,1.305408694
ZBTB4,hsa-mir-4286,-0.142698671,7.89E-05,0.000636071,0.393559026,0.000162489,0.003705331,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.543041301,0.452335535
GFOD1,hsa-mir-130a,0.131566212,0.000275962,0.001874492,-0.423496751,4.37E-05,0.001319708,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.507178334,0.561876583
SLC16A1,hsa-mir-141,0.126709374,0.000462634,0.002916388,-0.315471997,0.002916865,0.031912483,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.150014243,4.581534214
PMEPA1,hsa-mir-31,0.139415342,0.000115289,0.000883269,-0.478486025,2.76E-06,0.000141502,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.053362314,1.305408694
LZTR1,hsa-mir-331,-0.287640948,4.44E-16,3.39E-14,0.324313801,0.002180141,0.02592142,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.069229011,2.023082788
PPP1R3D,hsa-mir-29a,-0.092820646,0.01046106,0.039238404,0.288449513,0.00674033,0.057646975,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.435176969,0.661052719
MFAP5,hsa-mir-25,-0.202747801,1.71E-08,3.48E-07,0.292864107,0.005909218,0.052629786,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.243378908,1.032828552
STEAP4,hsa-mir-182,0.077840356,0.031902223,0.095557376,-0.354187787,0.000763591,0.011992977,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.622241613,5.434789346
GNL3L,hsa-mir-877,0.234323732,6.13E-11,2.04E-09,-0.26503398,0.013106863,0.090480242,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.299956652,3.423354775
THSD4,hsa-mir-382,-0.1154695,0.001429117,0.007579634,0.567874264,9.68E-09,1.22E-06,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.279601924,0.717298136
DCUN1D3,hsa-mir-205,0.078148278,0.031228619,0.093961361,-0.53202106,1.14E-07,9.90E-06,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.428041799,0.402299851
HAUS5,hsa-mir-1307,0.155342082,1.70E-05,0.000166087,-0.285354875,0.007382884,0.061355908,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.423419328,2.360445732
DPH1,hsa-mir-148a,-0.079020819,0.029385653,0.089573549,0.497662827,9.38E-07,5.79E-05,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.969389008,1.799962987
TP53,hsa-mir-375,-0.11473574,0.001533296,0.008040989,0.300742516,0.004648921,0.0444911,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.111262782,5.989383552
FBXO22,hsa-mir-197,0.210644793,4.53E-09,1.04E-07,-0.371179667,0.000401059,0.00740156,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.340057899,0.847037753
BNC2,hsa-mir-223,-0.081331688,0.0249495,0.078733777,0.298978606,0.004908196,0.046230615,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.693377044,0.621468188
EIF5A2,hsa-mir-135b,0.12221442,0.000734582,0.004321936,-0.387232733,0.000211155,0.004535148,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.678720509,6.36924645
MAPKBP1,hsa-mir-130a,-0.078105883,0.031320633,0.094175598,0.45423595,9.91E-06,0.000400442,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.601846002,0.561876583
SHISA9,hsa-mir-31,-0.080788933,0.025935808,0.081186228,0.324659573,0.002155083,0.025709964,targetprofiler-NO,targetscan-Yes,miRanda-NO,3.822583736,1.305408694
TBX5,hsa-mir-1262,0.172678828,1.68E-06,2.15E-05,-0.311904385,0.003272488,0.034685583,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.612732492,0.42177478
TAL1,hsa-mir-186,-0.120097051,0.000908562,0.00517368,0.26370444,0.013589079,0.092694475,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.258230299,0.843399037
AHNAK2,hsa-mir-31,0.302372906,0,0,-0.406473543,9.36E-05,0.002412688,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.059645502,1.305408694
HOXB4,hsa-mir-708,-0.091390907,0.011715434,0.043003085,0.334315643,0.001552043,0.020240566,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.113560939,1.569016001
MLH3,hsa-mir-656,-0.091076424,0.012008585,0.04387928,0.279840476,0.0086625,0.068412995,targetprofiler-NO,targetscan-Yes,miRanda-Yes,0.814691085,0.561305777
LMAN2,hsa-mir-766,-0.124872983,0.000559847,0.00343019,0.334364561,0.001549422,0.020216489,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.035291613,1.743639444
YTHDC1,hsa-mir-616,0.094203368,0.009362869,0.035865625,-0.335627786,0.001483124,0.019568139,targetprofiler-NO,targetscan-Yes,miRanda-Yes,0.861079954,1.196647373
TTC22,hsa-mir-199b,-0.10763917,0.002966794,0.013935369,0.368355986,0.000447454,0.008035566,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.141222652,0.979933738
WDR47,hsa-mir-629,0.192800806,8.47E-08,1.48E-06,-0.270788872,0.011186987,0.081371209,targetprofiler-Yes,targetscan-Yes,miRanda-Yes,0.810332026,1.488026862
C12orf61,hsa-mir-937,-0.096254702,0.007922433,0.0312997,0.320123809,0.002505331,0.028613156,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.827969655,6.566183772
TNS1,hsa-mir-3928,-0.187313334,1.98E-07,3.17E-06,0.315837758,0.002882439,0.031650592,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.116036522,1.712278778
MEX3A,hsa-mir-1251,-0.07976501,0.027888346,0.085974023,0.417995772,5.61E-05,0.001610712,targetprofiler-NO,targetscan-Yes,miRanda-NO,3.835519547,10.50410562
FLI1,hsa-mir-382,0.213546508,2.75E-09,6.60E-08,-0.269828243,0.011489294,0.082839032,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.434017562,0.717298136
MASP1,hsa-mir-195,0.101797329,0.004968974,0.021348844,-0.361842852,0.000573815,0.009691817,targetprofiler-Yes,targetscan-NO,miRanda-Yes,0.079229468,0.414678576
C16orf58,hsa-mir-31,-0.203764246,1.45E-08,2.98E-07,0.357327128,0.000679742,0.011002456,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.63492565,1.305408694
TBX6,hsa-mir-135b,-0.078092887,0.031348885,0.094244948,0.33755176,0.00138707,0.018623982,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.729060136,6.36924645
