mRNA,microRNA,T_CC,T_P,T_FDR,N_CC,N_P,N_FDR,Targetprofiler,Targetscan,MiRanda,mRNA_FC,miRNA_FC
GNB4,hsa-mir-140,-0.253864212,0.000506577,0.011900806,0.891334875,0.000229536,0.045068879,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.885135441,0.86661335
PRR15,hsa-mir-301a,-0.243065806,0.000885338,0.017865617,0.891534937,0.000227708,0.045027923,targetprofiler-Yes,targetscan-NO,miRanda-Yes,1.713788497,3.112413009
CRLS1,hsa-mir-873,-0.188412085,0.010427852,0.09897805,0.876125066,0.00040456,0.056838099,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.758665331,0.473909659
PHLDB2,hsa-mir-140,-0.294374339,4.99E-05,0.002058283,0.842254308,0.001140618,0.086237325,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.964845374,0.86661335
B3GNT9,hsa-mir-552,-0.241840764,0.000941785,0.018686767,0.838313373,0.001266951,0.090212068,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.428270158,316.3599725
HOOK3,hsa-mir-1287,-0.206878554,0.004837515,0.059181133,0.837078103,0.001308629,0.091313306,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.834586332,1.232791278
SP100,hsa-mir-589,-0.194190671,0.008257135,0.084867994,0.844839153,0.00106306,0.083796125,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.236344212,1.86313464
TRIM2,hsa-mir-424,-0.25646684,0.000441184,0.010751698,0.83685937,0.001316115,0.091498981,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.689989058,1.364860164
CCDC6,hsa-mir-224,-0.223134651,0.00232992,0.035674999,0.920220453,5.96E-05,0.025859805,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.928819208,13.14568861
BCAS1,hsa-mir-154,-0.198287885,0.006971099,0.075756076,0.885863211,0.000283994,0.049485568,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.302956812,1.314379336
SVIL,hsa-mir-618,-0.212016815,0.003861549,0.050755727,0.855110199,0.000793363,0.074108081,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.354731937,3.013765832
BNIP2,hsa-mir-140,-0.227332888,0.001913021,0.03104329,0.912271893,9.04E-05,0.030633496,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.149828966,0.86661335
PDCD7,hsa-mir-335,0.195398755,0.007857651,0.082145695,-0.841221601,0.001172764,0.087226982,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.966513398,6.682813493
TCF7L2,hsa-mir-154,-0.237155878,0.001189513,0.022108959,0.862222757,0.000639394,0.068041818,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.255842929,1.314379336
TXN2,hsa-mir-1262,0.221159742,0.002553237,0.038055823,-0.853084673,0.000841923,0.075850563,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.921665378,0.796997697
RAB31,hsa-mir-140,-0.251352064,0.000578091,0.013104155,0.898312344,0.000172055,0.039729123,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.260746133,0.86661335
RND2,hsa-mir-183,0.336219275,3.07E-06,0.000224249,-0.884379293,0.000300324,0.050530712,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.97550055,3.100266043
DCBLD2,hsa-mir-140,-0.192973752,0.008677659,0.087711821,0.842857267,0.001122158,0.085698836,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.186208713,0.86661335
RASEF,hsa-mir-136,-0.251086761,0.000586165,0.013241178,0.924748912,4.62E-05,0.022948496,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.472341055,0.694714543
HNF1B,hsa-mir-136,-0.248361169,0.000675349,0.01467877,0.870707787,0.000486517,0.060783152,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.892092702,0.694714543
ANTXR1,hsa-mir-140,-0.258403312,0.000397698,0.009955804,0.933767686,2.63E-05,0.018243875,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.186850331,0.86661335
ABHD3,hsa-mir-376c,-0.21506683,0.0033699,0.046119522,0.885489955,0.000288037,0.049814634,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.145582699,1.121976426
NR3C1,hsa-mir-136,0.198335615,0.006957233,0.075655952,-0.829857014,0.001573207,0.098828245,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.837607258,0.694714543
ABHD15,hsa-mir-31,-0.221807901,0.002477891,0.037254712,0.841624749,0.001160135,0.086853193,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.212940131,1.899395294
AEBP2,hsa-mir-200c,0.324312605,7.08E-06,0.000441559,-0.847196845,0.000995837,0.081627617,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.461872071,1.19680443
GLS,hsa-mir-1287,-0.221658633,0.002495062,0.037444636,0.898939019,0.000167491,0.039363229,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.013788524,1.232791278
SAMD5,hsa-mir-224,-0.307123708,2.23E-05,0.001095673,0.914958645,7.89E-05,0.029092916,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.291123038,13.14568861
ACTN1,hsa-mir-140,-0.325056479,6.73E-06,0.000424523,0.886879402,0.000273207,0.048505566,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.696785559,0.86661335
KRT5,hsa-mir-196b,-0.243663849,0.000858927,0.01747938,0.857370886,0.000741693,0.072219667,targetprofiler-Yes,targetscan-NO,miRanda-Yes,2.381508335,40.14402248
RALGPS1,hsa-mir-301a,-0.266262517,0.000258872,0.00723146,0.856313192,0.000765541,0.073048899,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.541239401,3.112413009
PLEKHH1,hsa-mir-136,-0.2238003,0.002258745,0.034919768,0.829981731,0.001568324,0.098670759,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.622649456,0.694714543
ZNF35,hsa-mir-592,0.45408564,9.54E-11,3.21E-08,-0.829189298,0.001599548,0.099578315,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.89561286,1.696755222
MXRA7,hsa-mir-140,-0.288214352,7.27E-05,0.002745574,0.896024158,0.000189529,0.041803731,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.555979408,0.86661335
MTX3,hsa-mir-27a,0.223385572,0.002302854,0.035386195,-0.844623856,0.001069364,0.08398155,targetprofiler-Yes,targetscan-NO,miRanda-Yes,0.736733705,2.612916732
BCAP29,hsa-mir-1287,-0.200355681,0.006392448,0.071457226,0.867696174,0.000537192,0.063355675,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.012940522,1.232791278
FAM3D,hsa-mir-224,-0.258832629,0.000388611,0.009789939,0.893418639,0.000211038,0.043544128,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.905956351,13.14568861
RAB14,hsa-mir-335,-0.262712099,0.0003148,0.008367391,0.877975423,0.00037912,0.055318587,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.044850192,6.682813493
ZBTB41,hsa-mir-149,0.282732154,0.000100795,0.003536991,-0.837108165,0.001307602,0.091292502,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.232058381,3.370328702
TNIK,hsa-mir-2355,-0.232969098,0.001460015,0.025599717,0.851241606,0.000888023,0.077477051,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.911455977,2.181472136
CLDN4,hsa-mir-149,-0.263314766,0.000304578,0.008162577,0.860150223,0.000681694,0.069793859,targetprofiler-NO,targetscan-Yes,miRanda-Yes,3.767147636,3.370328702
PCDHB10,hsa-mir-140,-0.207378022,0.00473377,0.058330799,0.874566726,0.000426971,0.057795846,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.241498921,0.86661335
CSPG4,hsa-mir-10a,-0.214054914,0.003526365,0.047602969,0.845991081,0.001029803,0.082712679,targetprofiler-Yes,targetscan-NO,miRanda-Yes,0.35309308,0.82091333
MUC20,hsa-mir-205,-0.220675434,0.002610885,0.038631174,0.911612742,9.34E-05,0.031083528,targetprofiler-NO,targetscan-NO,miRanda-Yes,2.887002929,9.982574008
RAB11FIP5,hsa-mir-140,-0.280058163,0.000117954,0.003987261,0.8840227,0.000304353,0.050621946,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.933170281,0.86661335
FXYD5,hsa-mir-149,-0.268706123,0.000225909,0.00653843,0.891619243,0.000226941,0.044990318,targetprofiler-NO,targetscan-Yes,miRanda-Yes,3.208905407,3.370328702
TSPAN3,hsa-mir-136,-0.264986892,0.000277807,0.007619383,0.879959643,0.000353206,0.053595092,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.599989585,0.694714543
SNCA,hsa-mir-140,-0.233943586,0.001392461,0.024764556,0.860273894,0.000679112,0.069662338,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.046886671,0.86661335
IGF1R,hsa-mir-592,-0.203125349,0.005684649,0.066037152,0.83432261,0.001405299,0.094041021,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.88009119,1.696755222
FBXO30,hsa-mir-140,-0.213672272,0.003587217,0.048183162,0.837749476,0.001285851,0.090679238,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.599718446,0.86661335
ATXN3,hsa-mir-618,-0.289783261,6.61E-05,0.002552861,0.831305395,0.001517187,0.097110487,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.938649674,3.013765832
KPNA6,hsa-mir-140,-0.20261186,0.005810323,0.067030281,0.849357857,0.000937079,0.079328951,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.939083331,0.86661335
NAV2,hsa-mir-651,0.216012643,0.003229354,0.044785575,-0.851273202,0.000887217,0.077467287,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.947548347,1.74938026
GOLGA1,hsa-mir-181d,-0.223320307,0.002309866,0.035462524,0.864200226,0.000600913,0.066283189,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.864755318,1.671290832
MTX3,hsa-mir-224,0.428176054,1.34E-09,3.31E-07,-0.836620858,0.001324314,0.091724814,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.736733705,13.14568861
POMGNT1,hsa-mir-660,-0.191327135,0.009276852,0.091657392,0.848372903,0.000963527,0.080341702,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.941381858,0.892434063
UBL3,hsa-mir-590,-0.188008118,0.010596916,0.099998034,0.851119019,0.000891155,0.077581106,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.27297164,2.025964522
DNM1L,hsa-mir-140,-0.275482132,0.000153799,0.004885188,0.87027607,0.00049355,0.061213194,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.21258966,0.86661335
PDCD7,hsa-mir-590,0.201930528,0.00598091,0.068338744,-0.858705604,0.000712403,0.071040742,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.966513398,2.025964522
CYB5D2,hsa-mir-23b,0.229184486,0.001751743,0.029160369,-0.884527629,0.000298661,0.05045132,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.54790814,0.841744964
SULF1,hsa-mir-140,-0.233398096,0.001429915,0.025234249,0.853322949,0.000836097,0.075678059,targetprofiler-NO,targetscan-Yes,miRanda-NO,3.140838546,0.86661335
TC2N,hsa-mir-154,-0.198542557,0.006897398,0.075225034,0.853023874,0.000843414,0.075906117,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.06731219,1.314379336
TRIO,hsa-mir-140,-0.29210121,5.74E-05,0.002291911,0.914278956,8.17E-05,0.029490741,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.192550047,0.86661335
PTRF,hsa-mir-140,-0.230753185,0.001624916,0.027635284,0.842679462,0.001127578,0.085827968,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.473640236,0.86661335
ESR1,hsa-mir-182,0.242358261,0.000917548,0.01833421,-0.864920671,0.000587337,0.065667968,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.804160921,1.722221601
PRRG2,hsa-mir-10a,0.310953489,1.74E-05,0.000902034,-0.861967403,0.000644496,0.068274719,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.847242188,0.82091333
VTI1A,hsa-mir-452,-0.232824933,0.00147026,0.025726785,0.870809794,0.000484866,0.060754384,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.05510851,6.197110113
RUNX1,hsa-mir-18a,-0.306067627,2.39E-05,0.001157256,0.86459771,0.000593394,0.065980125,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.839000854,4.250897258
CNNM4,hsa-mir-656,-0.193622808,0.008451064,0.086178909,0.867598939,0.000538892,0.063472824,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.399940279,1.234796787
CSGALNACT2,hsa-mir-140,-0.198741022,0.006840445,0.074813629,0.893345691,0.000211665,0.043565723,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.281641822,0.86661335
GTF2H5,hsa-mir-335,0.215655818,0.003281743,0.045300978,-0.836273902,0.00133631,0.092185356,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.827989931,6.682813493
RUNX1,hsa-mir-627,-0.201181289,0.006173652,0.069818389,0.918967956,6.39E-05,0.026579212,targetprofiler-Yes,targetscan-NO,miRanda-Yes,1.839000854,1.855115117
SPAG9,hsa-mir-140,-0.204140918,0.005443229,0.064154566,0.877516936,0.000385307,0.055678043,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.053256142,0.86661335
SIRT5,hsa-mir-99a,0.189398009,0.010025191,0.096391935,-0.846977158,0.001001962,0.081803999,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.914435697,0.648962811
OSBP2,hsa-mir-1296,0.284899203,8.86E-05,0.003200023,-0.880467706,0.000346793,0.053236436,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.86816133,2.45665277
BPNT1,hsa-mir-656,-0.194545702,0.008137905,0.08406481,0.861641678,0.000651048,0.068558813,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.620650725,1.234796787
RC3H1,hsa-mir-1305,-0.207995095,0.004608358,0.05724276,0.856245591,0.000767085,0.073062075,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.873520853,3.858107259
PDGFC,hsa-mir-149,0.212972148,0.003701017,0.049251664,-0.829245625,0.001597314,0.099557588,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.957903248,3.370328702
TSHZ3,hsa-mir-140,-0.241492284,0.000958435,0.018918332,0.917175622,7.03E-05,0.027807992,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.619152241,0.86661335
NEDD4,hsa-mir-1287,-0.190969986,0.009411548,0.092511121,0.895393443,0.000194575,0.042184196,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.304895961,1.232791278
CNTN1,hsa-mir-140,-0.23096635,0.001608344,0.027428774,0.897737915,0.000176321,0.040276473,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.39567645,0.86661335
KATNAL1,hsa-mir-140,-0.288459351,7.16E-05,0.002714084,0.852647693,0.000852686,0.076159556,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.646835187,0.86661335
TMEM53,hsa-mir-136,-0.230010115,0.001683909,0.028341141,0.90696785,0.000116787,0.033997555,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.320540653,0.694714543
PMF1,hsa-mir-214,0.343667577,1.79E-06,0.000144905,-0.868199427,0.000528458,0.062936469,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.208214083,2.32860472
FLRT3,hsa-mir-340,-0.229602003,0.001717134,0.028743372,0.892451211,0.000219479,0.044239427,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.527613126,0.947245677
RASAL1,hsa-mir-224,-0.200392526,0.006382538,0.071376879,0.919701174,6.14E-05,0.026127903,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.837412401,13.14568861
ATXN3,hsa-mir-140,-0.23553738,0.001288111,0.023390431,0.921613077,5.52E-05,0.02506262,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.938649674,0.86661335
RAB21,hsa-mir-140,-0.272731739,0.000179993,0.005513916,0.869724953,0.000502639,0.061623847,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.006615891,0.86661335
VDR,hsa-mir-149,-0.190840026,0.009460989,0.092828035,0.848769364,0.000952815,0.079931074,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.650687592,3.370328702
PNPLA8,hsa-mir-140,-0.209678016,0.004281353,0.054474431,0.90823394,0.00011001,0.033174942,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.910999443,0.86661335
POC1B,hsa-mir-22,-0.280450084,0.000115279,0.003917831,0.84975093,0.000926678,0.078980662,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.178996433,1.050498393
ATP2C1,hsa-mir-200b,-0.246963247,0.000725795,0.015479433,0.869147788,0.000512292,0.06204594,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.674661101,0.895763791
ARHGEF37,hsa-mir-23a,0.211416772,0.00396556,0.051661301,-0.830130548,0.001562511,0.098502349,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.270462163,2.135776331
TC2N,hsa-mir-136,-0.218866234,0.002836827,0.04097033,0.914326336,8.15E-05,0.029490741,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.06731219,0.694714543
NFATC3,hsa-mir-301a,0.193831309,0.008379395,0.085713055,-0.864588802,0.000593562,0.065982907,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.302097964,3.112413009
SNX14,hsa-mir-136,-0.217904268,0.002964039,0.042232443,0.868308312,0.000526583,0.062819741,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.822685022,0.694714543
COL4A5,hsa-mir-140,-0.252577845,0.000542106,0.012506523,0.88425954,0.000301673,0.050568287,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.474184683,0.86661335
ST8SIA2,hsa-mir-183,0.298605238,3.84E-05,0.001676162,-0.849669351,0.00092883,0.079091274,targetprofiler-NO,targetscan-Yes,miRanda-NO,4.392555503,3.100266043
MFSD6,hsa-mir-410,-0.219766713,0.002722247,0.039817979,0.8651284,0.000583466,0.065554554,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.730794672,1.50291136
C11orf48,hsa-mir-140,0.194509811,0.008149888,0.084154835,-0.870706019,0.000486546,0.060783152,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.650318897,0.86661335
FUCA2,hsa-mir-136,-0.188013499,0.010594648,0.099982739,0.866904317,0.000551155,0.06400443,targetprofiler-NO,targetscan-Yes,miRanda-Yes,1.34001541,0.694714543
PTGER3,hsa-mir-33a,-0.199682975,0.006575811,0.072849847,0.830206003,0.00155957,0.098418347,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.036863985,0.970559097
DTX3,hsa-mir-335,0.212572638,0.003767403,0.049876875,-0.834521693,0.001398141,0.093856493,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.810288207,6.682813493
RNF128,hsa-mir-424,-0.201844626,0.006002732,0.068513259,0.839070288,0.00124191,0.089348553,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.676404916,1.364860164
QKI,hsa-mir-140,-0.231424877,0.001573219,0.026992814,0.879638122,0.000357311,0.05395015,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.958948754,0.86661335
USP43,hsa-mir-150,-0.188318737,0.010466706,0.099203664,0.849926212,0.000922069,0.078777986,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.589698137,1.57964111
SH2D4A,hsa-mir-136,-0.271113683,0.000197289,0.00591292,0.912606611,8.89E-05,0.030485706,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.769366145,0.694714543
GFOD1,hsa-let-7e,-0.194645299,0.008104733,0.083852977,0.83189033,0.001494992,0.096476264,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.516603852,1.629009104
KATNAL1,hsa-mir-1287,-0.214329753,0.003483233,0.047193242,0.903132398,0.000139276,0.036451335,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.646835187,1.232791278
PPRC1,hsa-mir-141,0.247248085,0.000715243,0.015308232,-0.866233991,0.000563188,0.064611101,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.144087144,1.456361288
SIN3A,hsa-mir-183,0.202410071,0.005860386,0.067419446,-0.878879261,0.000367143,0.054472122,targetprofiler-Yes,targetscan-Yes,miRanda-Yes,1.175707055,3.100266043
AFF1,hsa-mir-92b,-0.256242143,0.000446505,0.010842107,0.9135891,8.46E-05,0.029880087,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.598787044,2.685423574
BRD4,hsa-mir-140,-0.203555708,0.005581199,0.065233843,0.847450676,0.000988796,0.081311183,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.247192657,0.86661335
ACBD5,hsa-mir-136,-0.250177946,0.000614616,0.013701013,0.914580379,8.04E-05,0.029426084,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.274938997,0.694714543
SENP7,hsa-mir-149,0.207785588,0.004650599,0.057614577,-0.935559993,2.33E-05,0.017395204,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.560740608,3.370328702
MYO6,hsa-mir-136,-0.20807422,0.004592494,0.057102339,0.89620312,0.000188116,0.041677294,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.107054272,0.694714543
TMEM63A,hsa-mir-136,-0.245451883,0.000784224,0.016376228,0.847305409,0.000992821,0.081456564,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.29476431,0.694714543
VSNL1,hsa-mir-196b,-0.255355109,0.000468097,0.011233907,0.884364197,0.000300494,0.050530712,targetprofiler-NO,targetscan-NO,miRanda-Yes,3.11433843,40.14402248
DAPK2,hsa-mir-337,-0.195833822,0.007718047,0.081202397,0.844931887,0.001060353,0.083695912,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.580683194,0.684231792
GCNT1,hsa-mir-136,-0.193124377,0.008624599,0.087356499,0.879634273,0.000357361,0.05395015,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.629246739,0.694714543
DDB1,hsa-mir-141,0.193264053,0.008575654,0.087035742,-0.868760355,0.000518851,0.062368969,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.088980541,1.456361288
FYTTD1,hsa-mir-136,0.2287328,0.0017899,0.029609852,-0.831271764,0.001518471,0.097148061,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.274937766,0.694714543
DPYD,hsa-mir-31,0.234436472,0.001359393,0.024335833,-0.86471588,0.000591172,0.065863436,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.935635203,1.899395294
PANK1,hsa-mir-140,0.199792682,0.006545591,0.07261682,-0.9066289,0.000118654,0.03420078,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.767306798,0.86661335
PWWP2A,hsa-mir-96,-0.229368837,0.001736384,0.028973383,0.835647646,0.001358168,0.092796027,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.733392579,2.075120976
TWSG1,hsa-mir-140,-0.212493525,0.003780676,0.050005453,0.912391796,8.98E-05,0.030585758,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.754211863,0.86661335
YIPF5,hsa-mir-500a,-0.220916957,0.00258199,0.038337497,0.855442868,0.000785595,0.073701714,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.826030383,1.172403264
TMEM47,hsa-mir-320a,-0.206407894,0.004937138,0.060034614,0.846788826,0.001007235,0.081999692,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.176960528,1.560294983
DIDO1,hsa-mir-1305,-0.196254602,0.007585128,0.080287343,0.908609462,0.000108058,0.032870615,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.182801051,3.858107259
ZDHHC6,hsa-mir-154,-0.249428466,0.000639032,0.014097692,0.842256597,0.001140547,0.086237325,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.134239014,1.314379336
SAMD5,hsa-mir-205,-0.399434235,1.94E-08,3.30E-06,0.884771323,0.000295943,0.050292089,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.291123038,9.982574008
NUMBL,hsa-mir-140,-0.274016998,0.000167274,0.005213527,0.912651726,8.87E-05,0.030476105,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.105934386,0.86661335
KCNK10,hsa-mir-107,-0.222392284,0.002411695,0.036556339,0.841540593,0.001162763,0.086963052,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.380686715,2.035430213
MBD4,hsa-mir-192,-0.239845229,0.001040854,0.020077415,0.920872071,5.75E-05,0.025539312,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.508672507,2.148734803
SGCD,hsa-mir-320a,-0.232076693,0.001524492,0.026392262,0.861480189,0.000654315,0.068718278,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.211427475,1.560294983
MST1R,hsa-mir-136,-0.279523601,0.000121697,0.004082362,0.862931458,0.000625395,0.067271381,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.91107926,0.694714543
SLC22A23,hsa-mir-17,-0.190968201,0.009412225,0.09251361,0.925473567,4.42E-05,0.022522841,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.613211617,3.280311441
SPAG9,hsa-mir-181d,-0.195001384,0.007987115,0.083043006,0.895265651,0.00019561,0.042215843,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.053256142,1.671290832
PTPN7,hsa-mir-149,-0.193338532,0.008549655,0.08684986,0.87394467,0.000436175,0.058285984,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.865628554,3.370328702
MLPH,hsa-mir-651,-0.210717422,0.004089964,0.05279519,0.832581816,0.001469069,0.095714031,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.469876335,1.74938026
STRN3,hsa-mir-140,-0.366349911,3.15E-07,3.45E-05,0.854055275,0.000818382,0.075077009,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.92118324,0.86661335
AUP1,hsa-mir-1262,0.195570913,0.007802143,0.081759013,-0.849260987,0.000939656,0.079375569,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.347246758,0.796997697
FOXD4L1,hsa-mir-149,-0.291376919,6.00E-05,0.002370817,0.832703022,0.00146456,0.095565484,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.87492163,3.370328702
PLEKHA6,hsa-mir-136,-0.295128333,4.76E-05,0.001984798,0.863145502,0.000621213,0.067172952,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.600974085,0.694714543
MAPK1IP1L,hsa-mir-181d,-0.20377386,0.005529406,0.064808266,0.933512462,2.68E-05,0.018321157,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.967285814,1.671290832
GSTM5,hsa-mir-92b,-0.20310661,0.005689192,0.066065376,0.885523198,0.000287675,0.049810172,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.098820432,2.685423574
MACF1,hsa-mir-320a,-0.203601181,0.005570367,0.065145026,0.831815167,0.001497831,0.09656096,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.833232458,1.560294983
GFM1,hsa-mir-205,0.215509736,0.003303412,0.045505747,-0.865635191,0.000574104,0.065098793,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.329161993,9.982574008
FAM76A,hsa-mir-618,-0.200485677,0.006357545,0.071178963,0.892372889,0.000220173,0.044300231,targetprofiler-NO,targetscan-Yes,miRanda-Yes,0.789225059,3.013765832
BCL2L14,hsa-mir-301a,-0.220738403,0.002603324,0.03855499,0.832915205,0.001456691,0.095324372,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.743397573,3.112413009
UBAP2L,hsa-mir-130b,0.204973462,0.00525221,0.062642172,-0.829867891,0.001572781,0.098822961,targetprofiler-Yes,targetscan-NO,miRanda-Yes,1.419022286,1.651906731
ARMC8,hsa-mir-140,-0.191115057,0.009356628,0.092170236,0.924037771,4.81E-05,0.023459311,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.979713047,0.86661335
