mRNA,microRNA,T_CC,T_P,T_FDR,N_CC,N_P,N_FDR,Targetprofiler,Targetscan,MiRanda,mRNA_FC,miRNA_FC
KIAA0040,hsa-mir-146a,0.154518638,0.00056818,0.003635868,-0.474315469,0.000381863,0.011435678,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.746787782,1.257258635
PAPPA,hsa-mir-877,-0.130439332,0.00368157,0.017139945,0.373410456,0.006398319,0.07710431,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.374537387,1.72273024
CLCC1,hsa-mir-431,-0.120036789,0.00756585,0.030738657,0.646955176,2.19E-07,3.02E-05,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.035006095,0.808119111
ABCG2,hsa-mir-31,-0.10437408,0.020325065,0.06744158,0.617537302,1.08E-06,0.000114913,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.14306426,0.875403234
ANAPC7,hsa-mir-210,0.15402456,0.000592089,0.003763951,-0.402334835,0.003108366,0.048473563,targetprofiler-NO,targetscan-Yes,miRanda-Yes,1.018433411,3.204963671
SLC29A1,hsa-mir-487b,0.209349802,2.69E-06,3.62E-05,-0.398797243,0.003407003,0.051444134,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.930737015,0.736415674
WDR91,hsa-mir-148b,-0.098924996,0.027910509,0.086437778,0.738070481,4.28E-10,1.47E-07,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.726618221,1.247578617
RASSF5,hsa-mir-548v,-0.102984256,0.022066027,0.071942298,0.404029582,0.00297368,0.047073619,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.451947091,1.550092119
SLC5A3,hsa-mir-505,-0.12148847,0.006863524,0.028423449,0.431949014,0.001385938,0.028333006,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.6680573,0.887084373
EIF4A3,hsa-mir-10a,0.16572282,0.000215894,0.00160457,-0.37374415,0.006347515,0.076692498,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.116657187,0.419738556
NDRG2,hsa-mir-766,-0.120846884,0.007166387,0.029431217,0.587721931,4.63E-06,0.000378191,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.39977387,1.230333357
CLPTM1,hsa-mir-625,-0.244681393,3.62E-08,8.00E-07,0.392423853,0.004009407,0.057185086,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.129823825,1.644402713
G0S2,hsa-mir-210,-0.117658513,0.008856028,0.034889142,0.799369475,1.20E-12,9.00E-10,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.208250401,3.204963671
PAX8,hsa-mir-22,-0.103287185,0.021675917,0.070929014,0.569277683,1.06E-05,0.000733816,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.10553354,1.014820007
TAX1BP1,hsa-mir-148b,0.139286976,0.001915031,0.010019247,-0.402364443,0.003105968,0.048453072,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.952447881,1.247578617
ARNT2,hsa-mir-3934,0.11566758,0.010083064,0.038704992,-0.406439,0.002791085,0.045212326,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.050805895,0.841344145
SRPR,hsa-mir-495,-0.279050112,2.75E-10,9.97E-09,0.415619564,0.002182987,0.038452077,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.020470269,1.481991695
ATG16L1,hsa-let-7c,-0.237825942,8.82E-08,1.77E-06,0.411975655,0.002408607,0.040986221,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.011087101,1.09161301
PLCB1,hsa-mir-197,-0.202624721,5.64E-06,6.93E-05,0.367930967,0.007284765,0.0836059,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.559126593,2.092432689
GUCY1A3,hsa-mir-3934,0.200752002,6.91E-06,8.27E-05,-0.38211828,0.005182716,0.067459681,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.648977058,0.841344145
MAK16,hsa-mir-193a,0.134634794,0.002713224,0.013354811,-0.419926746,0.001940664,0.035560541,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.840305425,1.081266241
ARRB1,hsa-mir-147b,0.14045843,0.001751268,0.009303606,-0.40043485,0.00326575,0.05003691,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.928587992,2.453937024
MFSD11,hsa-mir-136,-0.100845931,0.024996921,0.07929583,0.398382125,0.003443655,0.051789297,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.01678539,0.59321929
GOT2,hsa-mir-942,-0.105431838,0.019081333,0.064164896,0.405643058,0.002850275,0.045835774,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.892467733,1.353178923
DPH3B,hsa-mir-708,0.143662625,0.001366697,0.007571847,-0.389165052,0.004352203,0.060300649,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.709265301,3.449043345
ZNF507,hsa-mir-193a,0.115673731,0.010079052,0.038692111,-0.435741158,0.001243118,0.026325994,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.989804647,1.081266241
CABLES2,hsa-mir-148b,0.259554618,4.77E-09,1.31E-07,-0.369090817,0.007088698,0.082195047,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.153047338,1.247578617
EPB41L4B,hsa-mir-410,-0.100708799,0.025195847,0.079790452,0.415795397,0.002172592,0.03833228,targetprofiler-Yes,targetscan-Yes,miRanda-Yes,1.480476666,0.739723498
SLC12A6,hsa-mir-195,0.135877125,0.002474723,0.012378738,-0.387378121,0.004550895,0.062033879,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.865544699,1.154117746
HRH1,hsa-mir-1275,-0.109372297,0.015013165,0.053135989,0.442172388,0.001030768,0.023117505,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.659010874,3.191340655
USP53,hsa-mir-429,-0.134563344,0.002727557,0.01341287,0.571223294,9.76E-06,0.000685183,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.687617866,1.646641262
PRRG4,hsa-mir-126,-0.267253398,1.59E-09,4.87E-08,0.435119769,0.001265578,0.026627952,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.434937435,2.305161999
KIF21A,hsa-mir-3934,0.113521868,0.011572352,0.043207861,-0.454541974,0.000711486,0.017865273,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.252629835,0.841344145
TRIM38,hsa-mir-584,-0.122896717,0.006238606,0.026322236,0.425105681,0.001681199,0.032265938,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.786168485,1.499840139
ARHGAP31,hsa-mir-376c,0.120420034,0.007374453,0.030116409,-0.369906348,0.006953602,0.081201586,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.681210504,0.935121353
METAP2,hsa-mir-323,-0.105722423,0.018751492,0.063304379,0.693842559,1.18E-08,2.54E-06,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.784787204,0.519076548
FAM105A,hsa-mir-203,0.107995477,0.016338539,0.056785306,-0.407620085,0.002705259,0.044268504,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.082960137,1.932081534
LRRFIP1,hsa-mir-200b,0.209913882,2.52E-06,3.42E-05,-0.56211462,1.45E-05,0.000941622,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.005848474,1.708416811
FAM122C,hsa-mir-345,0.25224872,1.31E-08,3.23E-07,-0.574540145,8.43E-06,0.000608991,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.937548304,1.430414947
IBTK,hsa-mir-539,-0.150552347,0.000788311,0.004786578,0.428942771,0.001509398,0.02998975,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.953166434,0.895373408
GNAZ,hsa-mir-185,-0.124166067,0.005719607,0.024529493,0.364035644,0.007978187,0.088438748,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.290075922,1.26081266
TMEM117,hsa-mir-141,-0.217037356,1.12E-06,1.67E-05,0.495104152,0.000190378,0.006857157,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.612160986,2.85875723
MAFB,hsa-mir-3615,0.188255001,2.54E-05,0.0002566,-0.54013731,3.58E-05,0.001922572,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.009126041,0.920222017
RAB11FIP4,hsa-mir-543,-0.111034887,0.013539276,0.048955338,0.401150956,0.003205624,0.049430481,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.131145977,0.948311514
SMAD4,hsa-mir-581,-0.109384644,0.01500172,0.053103816,0.371792545,0.006649703,0.078947731,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.856354277,1.96017397
ADRBK2,hsa-mir-3934,0.137290101,0.002226811,0.011349835,-0.528386445,5.67E-05,0.002737044,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.10203914,0.841344145
GNB5,hsa-mir-944,0.230918722,2.11E-07,3.83E-06,-0.382426592,0.005143666,0.067135966,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.605324828,0.638824198
ELOVL5,hsa-mir-204,-0.186142145,3.14E-05,0.000308367,0.664197212,7.95E-08,1.30E-05,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.991180268,0.292234626
ZNF510,hsa-mir-421,0.129151742,0.0040362,0.018476455,-0.367035607,0.007439332,0.084679335,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.921515647,1.217628484
METAP2,hsa-mir-543,-0.144437257,0.001286208,0.007198313,0.414093896,0.002275059,0.039512049,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.784787204,0.948311514
NRAS,hsa-mir-425,0.101863762,0.023562375,0.075732843,-0.358800482,0.008999932,0.09537802,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.011558303,3.111875426
EPB41L5,hsa-mir-10b,0.136923562,0.002288843,0.011608695,-0.496111469,0.000183854,0.006684243,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.125908096,1.622824259
LIFR,hsa-mir-590,-0.097607467,0.03007364,0.091620428,0.389669027,0.004297562,0.059828873,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.828772167,1.677529495
CISD2,hsa-mir-496,-0.191177182,1.89E-05,0.00019856,0.40485218,0.002910186,0.046458959,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.088210388,0.541625311
HOXA5,hsa-mir-493,-0.123035605,0.006179829,0.026121827,0.554693767,1.98E-05,0.001205318,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.711556621,0.893942794
TGS1,hsa-mir-10b,-0.109363488,0.015021336,0.053159753,0.370315999,0.006886592,0.080729005,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.816648724,1.622824259
LRCH1,hsa-mir-151,0.120903084,0.007139387,0.029343631,-0.487076587,0.000250401,0.0083993,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.732091254,1.160749463
RGPD4,hsa-mir-3928,-0.098487417,0.028613606,0.088111577,0.373893025,0.006324963,0.076510549,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.166838317,1.352783296
AHCYL1,hsa-mir-543,-0.110145088,0.014311412,0.051165819,0.453921814,0.000725074,0.018104027,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.802719943,0.948311514
NOS1,hsa-mir-212,0.145476764,0.001185045,0.006724291,-0.38123745,0.005295714,0.068375167,targetprofiler-Yes,targetscan-NO,miRanda-Yes,0.250590509,0.621890845
PLEKHA5,hsa-mir-20b,0.150013265,0.00082369,0.004966585,-0.359490355,0.008859121,0.094405581,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.769491672,3.266036819
MTHFS,hsa-mir-642a,-0.167428509,0.000185287,0.001409853,0.427893742,0.001554736,0.030595449,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.150236199,1.215669914
APIP,hsa-mir-3928,-0.103881302,0.020928167,0.069012629,0.586120893,4.99E-06,0.000401827,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.939360993,1.352783296
FKBP4,hsa-mir-31,-0.115354481,0.010289189,0.03934196,0.397511392,0.003521666,0.052549006,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.376414424,0.875403234
SSPN,hsa-mir-376c,0.308206238,2.49E-12,1.35E-10,-0.375699632,0.006056813,0.074449952,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.460143509,0.935121353
FGFR4,hsa-mir-1976,0.112032631,0.012717322,0.046568161,-0.443841196,0.000981276,0.022343756,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.723819562,1.678731924
OSBPL7,hsa-mir-3127,-0.105968404,0.018476177,0.062567029,0.420752845,0.001897025,0.035009379,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.948867166,1.492100958
CD24,hsa-mir-205,-0.129845173,0.003841548,0.017745079,0.514574828,9.51E-05,0.004057751,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.762648568,0.617863479
KLF3,hsa-mir-326,0.235831233,1.14E-07,2.22E-06,-0.360636412,0.008629413,0.092869259,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.911676646,0.632995437
PDE7B,hsa-mir-148b,-0.227854051,3.07E-07,5.36E-06,0.734732302,5.63E-10,1.86E-07,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.305512631,1.247578617
TSPAN18,hsa-mir-1251,-0.118364795,0.008453815,0.033603154,0.613562017,1.32E-06,0.000136411,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.297645321,0.143877121
ZDHHC2,hsa-mir-505,-0.103746962,0.021095256,0.069440858,0.397562424,0.003517052,0.052496811,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.680130481,0.887084373
TXNDC15,hsa-mir-32,-0.12894243,0.004096685,0.018700519,0.392821464,0.003969253,0.056823229,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.910212436,1.837678168
VEGFB,hsa-mir-331,-0.149760632,0.000840771,0.005052368,0.637976546,3.63E-07,4.65E-05,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.946448205,0.688080625
NDFIP1,hsa-mir-505,-0.137365701,0.002214209,0.011295217,0.634402707,4.42E-07,5.46E-05,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.886860338,0.887084373
IGF2,hsa-mir-151,0.225535392,4.07E-07,6.88E-06,-0.369996912,0.006938739,0.081096916,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.018899022,1.160749463
ELL2,hsa-mir-205,-0.144538581,0.001276009,0.007149845,0.447466737,0.000881031,0.020750622,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.05576736,0.617863479
MLEC,hsa-mir-187,-0.173583094,0.000105415,0.000873133,0.376073787,0.006002536,0.074002949,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.190573905,0.239071709
ZC4H2,hsa-mir-589,-0.162413408,0.000289223,0.002056558,0.359575515,0.008841872,0.094278478,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.676231016,1.87097043
EXOC7,hsa-mir-29c,0.146595749,0.001084376,0.00624674,-0.491296021,0.000216992,0.00756036,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.210991916,0.974087298
PARP8,hsa-mir-942,0.109437163,0.014953122,0.052966272,-0.452686509,0.000752839,0.018590186,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.278541522,1.353178923
UMPS,hsa-mir-940,0.138690866,0.002003639,0.010397255,-0.4748839,0.000374883,0.01129811,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.20213627,1.275429975
USP44,hsa-mir-22,-0.109500299,0.014894882,0.052801207,0.526964565,5.98E-05,0.002851221,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.300294513,1.014820007
STAC2,hsa-mir-1976,-0.122997629,0.006195851,0.026177571,0.681476921,2.68E-08,5.15E-06,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.046792326,1.678731924
ZNF275,hsa-mir-505,-0.188648764,2.44E-05,0.000247891,0.866812896,0,0,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.865737095,0.887084373
FOXP1,hsa-mir-34b,0.098071621,0.029295741,0.089759992,-0.436024983,0.001232978,0.026189508,targetprofiler-NO,targetscan-Yes,miRanda-Yes,1.204431217,1.591795061
POF1B,hsa-mir-193b,0.196448446,1.09E-05,0.000123252,-0.489036786,0.000234339,0.007992904,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.453771847,1.444342797
ZNF280B,hsa-mir-2355,-0.128596242,0.004198526,0.019081269,0.414180166,0.002269763,0.039450835,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.950543549,1.240099321
HNRNPF,hsa-mir-616,0.116394156,0.009618793,0.037271262,-0.408682161,0.002630086,0.043468424,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.335892974,2.091845584
CD9,hsa-mir-186,-0.112794186,0.012119897,0.044831057,0.487561807,0.000246334,0.008294578,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.694187186,1.49141688
C2orf72,hsa-mir-766,0.145427508,0.001189668,0.006745596,-0.373542324,0.0063782,0.076937097,targetprofiler-NO,targetscan-Yes,miRanda-NO,4.924601754,1.230333357
EML6,hsa-mir-584,-0.110330449,0.014147442,0.050707293,0.366583024,0.00751854,0.085204004,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.095481693,1.499840139
SLC5A6,hsa-mir-370,-0.189160063,2.32E-05,0.000237132,0.516772567,8.77E-05,0.003815505,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.291821322,0.760944148
KIAA0649,hsa-mir-377,-0.179202182,6.19E-05,0.000553542,0.414020837,0.002279554,0.039551756,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.208922663,0.739739474
DCK,hsa-mir-3928,0.096357429,0.032257199,0.096730969,-0.38698776,0.004595345,0.062432203,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.98154411,1.352783296
SRPR,hsa-mir-424,-0.200085682,7.42E-06,8.81E-05,0.445556789,0.000932631,0.021596597,targetprofiler-Yes,targetscan-NO,miRanda-Yes,1.020470269,0.88980541
ADC,hsa-mir-484,0.168909616,0.000162057,0.001258581,-0.4481691,0.000862711,0.020449856,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.318449447,1.768140884
ZFAND5,hsa-mir-143,0.280453295,2.22E-10,8.21E-09,-0.438657412,0.001142404,0.024801649,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.617416166,0.535035777
WDFY2,hsa-mir-30d,-0.22982518,2.41E-07,4.32E-06,0.456219045,0.00067588,0.017225711,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.616528399,1.879596596
SNX9,hsa-mir-425,-0.210500158,2.36E-06,3.23E-05,0.526863555,6.01E-05,0.002858673,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.754026841,3.111875426
ARPC5,hsa-mir-146a,0.339833369,7.99E-15,6.88E-13,-0.391515117,0.004102522,0.058029778,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.965652704,1.257258635
ARHGAP19,hsa-mir-652,0.138248552,0.002071794,0.010690583,-0.454450112,0.000713484,0.017900356,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.960892194,0.499647237
SLC26A2,hsa-mir-505,-0.22583445,3.93E-07,6.66E-06,0.736843063,4.74E-10,1.61E-07,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.999271524,0.887084373
PRRG1,hsa-mir-31,-0.104094633,0.020665192,0.068329815,0.485636483,0.000262832,0.008705573,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.532807157,0.875403234
PCDH7,hsa-mir-877,-0.154072191,0.000589744,0.003751003,0.583528626,5.62E-06,0.000441457,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.271865532,1.72273024
LCA5,hsa-mir-195,0.167758858,0.00017985,0.001374721,-0.541937319,3.33E-05,0.00181539,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.450542024,1.154117746
TMTC2,hsa-mir-141,-0.140679061,0.001721901,0.009174422,0.529012583,5.53E-05,0.002686412,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.883436672,2.85875723
ZNF154,hsa-mir-766,-0.138520231,0.002029685,0.010510225,0.519970548,7.79E-05,0.003492884,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.315049498,1.230333357
STEAP3,hsa-let-7d,-0.223768844,5.04E-07,8.30E-06,0.44849933,0.000854216,0.020305059,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.558000419,1.630835769
UNC5B,hsa-mir-1976,-0.16260368,0.000284444,0.002027503,0.585547064,5.12E-06,0.000409886,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.216979805,1.678731924
NUP50,hsa-mir-543,-0.107068615,0.017287488,0.059377331,0.556239573,1.86E-05,0.001146933,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.997089467,0.948311514
TOP1MT,hsa-mir-452,-0.103211067,0.021773375,0.071185625,0.382187216,0.005173962,0.067389551,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.368998107,0.705128812
DDX20,hsa-mir-1266,0.149284563,0.000873851,0.005217251,-0.486255706,0.00025742,0.008574379,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.9617574,1.880288153
CCNB3,hsa-mir-487a,-0.102466194,0.022747303,0.073676244,0.45733889,0.000653008,0.016799466,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.08540924,1.068132178
KIAA1524,hsa-mir-215,0.30511548,4.20E-12,2.20E-10,-0.377646566,0.005779,0.072238868,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.99471662,0.808219146
C2orf15,hsa-mir-539,-0.120351486,0.007408365,0.030228589,0.586110211,4.99E-06,0.000401848,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.458957186,0.895373408
TMPO,hsa-mir-193a,0.12069498,0.007239822,0.029674495,-0.482490025,0.000291966,0.009414466,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.967793645,1.081266241
KLHL18,hsa-mir-141,-0.190124625,2.10E-05,0.000217864,0.402933889,0.003060154,0.047993412,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.894733901,2.85875723
PCYOX1,hsa-mir-192,-0.181319913,5.05E-05,0.000464459,0.476117627,0.000360129,0.01096954,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.802144351,1.279369406
TRIM9,hsa-mir-10b,-0.115504483,0.010189975,0.039034856,0.623090093,8.09E-07,9.03E-05,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.191561518,1.622824259
LMNB2,hsa-mir-659,0.16118981,0.000321793,0.002251334,-0.357156401,0.009343342,0.097643093,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.278360298,1.302448074
ESRRA,hsa-mir-323,-0.098611104,0.028413342,0.08763323,0.725553583,1.17E-09,3.53E-07,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.230264173,0.519076548
SEMA4F,hsa-mir-940,0.200563297,7.05E-06,8.42E-05,-0.487943956,0.000243174,0.008217472,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.053525973,1.275429975
PSMD8,hsa-mir-155,-0.136823287,0.002306086,0.011680739,0.411641414,0.002430303,0.041231456,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.119051827,1.677745612
DAAM1,hsa-mir-151,0.316506375,5.90E-13,3.63E-11,-0.382534277,0.005130088,0.067036367,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.8762054,1.160749463
SEC62,hsa-mir-577,-0.117623977,0.008876126,0.034951257,0.486897483,0.000251917,0.008437099,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.832135046,0.729610845
ELOVL5,hsa-mir-345,-0.139431054,0.001894159,0.009927537,0.608572525,1.70E-06,0.00016708,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.991180268,1.430414947
FAM65B,hsa-mir-1266,0.226043285,3.83E-07,6.51E-06,-0.375331789,0.006110592,0.074836674,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.633920699,1.880288153
RBP1,hsa-mir-185,-0.096353025,0.032265124,0.09674617,0.432411013,0.001367787,0.028071493,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.36077386,1.26081266
SERPINF2,hsa-mir-1307,-0.214985327,1.42E-06,2.06E-05,0.811318572,3.02E-13,2.70E-10,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.325096298,1.509400069
SNX9,hsa-mir-33a,-0.104076373,0.020687588,0.068386085,0.622404633,8.39E-07,9.31E-05,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.754026841,1.045650461
IDS,hsa-mir-484,-0.118269511,0.00850711,0.033776992,0.451210704,0.000787263,0.019186349,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.685804519,1.768140884
TMEM194A,hsa-let-7d,0.118921774,0.008148199,0.032625895,-0.398764095,0.003409917,0.051473605,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.940169549,1.630835769
ZDHHC2,hsa-mir-143,0.205069018,4.32E-06,5.49E-05,-0.457781134,0.000644169,0.016632461,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.680130481,0.535035777
IMPG1,hsa-mir-377,-0.14450281,0.001279601,0.007167354,0.372870515,0.006481275,0.07772398,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.090807362,0.739739474
FASTKD1,hsa-mir-155,0.09760867,0.0300716,0.091616491,-0.409540642,0.002570682,0.042798358,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.028215942,1.677745612
ST3GAL2,hsa-mir-944,0.132954183,0.003069196,0.014778365,-0.381872968,0.005213972,0.067697624,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.719454445,0.638824198
WWC3,hsa-mir-143,0.385968908,0,0,-0.624035961,7.70E-07,8.68E-05,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.382028251,0.535035777
SASH1,hsa-mir-10b,0.121233829,0.006982329,0.028819083,-0.485211977,0.000266602,0.008795133,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.215049445,1.622824259
ACVR1B,hsa-mir-204,-0.126369729,0.004910067,0.02167108,0.618157654,1.05E-06,0.000112022,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.866469626,0.292234626
CYSLTR2,hsa-mir-500b,-0.116505218,0.009549527,0.037057558,0.416297426,0.002143152,0.037965597,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.072160049,1.794237788
FZD4,hsa-mir-1301,-0.098005925,0.029404785,0.090017289,0.7051937,5.33E-09,1.29E-06,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.99482059,1.896033073
GSTM3,hsa-mir-429,-0.220484026,7.45E-07,1.17E-05,0.721641995,1.58E-09,4.56E-07,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.20902564,1.646641262
CHD1L,hsa-mir-148b,0.363459376,0,0,-0.704421314,5.63E-09,1.35E-06,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.362987543,1.247578617
TSPYL5,hsa-mir-1277,-0.114065758,0.011177507,0.042027969,0.452161595,0.000764925,0.018800254,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.679654105,1.794207282
RARB,hsa-mir-431,0.10985991,0.014566944,0.051880749,-0.422123526,0.001826544,0.03411916,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.504183236,0.808119111
MDFIC,hsa-mir-3928,-0.137142171,0.002251659,0.011453867,0.386772682,0.004619998,0.062662745,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.521099511,1.352783296
CLTCL1,hsa-mir-432,0.103787934,0.021044173,0.069309608,-0.421734504,0.001846307,0.034370656,targetprofiler-Yes,targetscan-Yes,miRanda-Yes,1.014994927,0.701984654
KIAA0319,hsa-mir-425,0.098515112,0.028568661,0.088006758,-0.468245062,0.000464102,0.013186358,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.681699656,3.111875426
ZBTB44,hsa-mir-451,-0.11785965,0.008739784,0.034519885,0.419901136,0.001942031,0.035573595,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.069173651,0.602629947
UGGT1,hsa-mir-616,-0.120862141,0.007159048,0.029408357,0.460570234,0.000590866,0.015640377,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.042428412,2.091845584
